"B_N_Mh" "B_N_Mhb" "C_N_Mh" "C_N_Mhb"
183.637905240834 204.1526797152 296.548744720985 220.6731765518
188.587640626398 227.208253105522 258.95451929867 208.796149529042
170.235971469355 178.346807568704 221.429242157703 183.086534293291
189.824493564631 220.241594654108 209.91472889128 191.12303456551
172.103220685763 192.215419412725 241.18977306349 189.84099351
166.185467042575 181.92704054771 233.293349341411 186.329725557596
173.294483412802 190.464750579748 215.11949189785 185.336028883134
174.426888654428 225.52084393706 234.221330952235 202.960847414218
171.982816071017 185.02178972476 248.544831209263 197.736764082885
165.527234178778 190.293864826022 234.135223406771 190.753969684855
170.585364788293 197.582400938364 219.130959375904 180.133560678374
157.670729457465 165.963658060933 186.22440206104 168.389989365799
189.675551112804 235.288054013209 323.316522260953 253.135019091851
200.745375863421 283.296615219847 299.541590618282 255.029109892955
195.923902707924 216.850576989173 264.615749724388 211.223128700726
171.100270311957 198.077349269892 261.979546175373 208.197813400246
174.073923732425 179.271534606181 217.381114293209 179.979775731396
183.61569184094 213.537687707918 277.660406799955 219.030893720112
170.602497454345 181.611882364385 224.387190368557 180.744414314247
170.929888088343 188.102261441133 252.155592052561 197.606335419698
185.895263119749 203.166698152694 247.692577142223 197.928577204797
173.147629303259 182.256063316954 193.414812369824 179.306896950415
171.87505187068 181.514779735123 202.441762253961 176.271227067298
173.067200825408 188.935831046546 239.401704843905 190.42452487133
160.88767351331 180.676573811394 190.087040991815 173.900549094705
170.522615579366 187.304743759875 207.17293918385 184.395153235638
163.906023574508 170.548204188885 180.640252014466 162.796891860587
198.053518284173 239.428845198827 276.524952306171 232.083294699393
164.464096956136 178.73626775653 221.118426933056 181.117706347525
202.930122442082 249.631924195825 245.778538476838 209.204007898278
178.653935892313 207.114797885863 264.640638159091 207.732873007532
164.667633354263 181.793317700357 278.547332021056 186.124065138025
179.284405866366 197.448244315691 272.130546542813 197.010679162801
194.187273015841 207.469391407604 264.488116718416 210.880314581799
172.121159527619 193.494404353768 206.579784786442 180.554977605615
163.646146565632 167.576064165422 216.320056146117 168.727506260654
180.224087504693 200.968161205724 214.237220401227 188.448439575451
203.850498829215 230.68102199246 289.712543152229 206.612883010326
177.455690441457 223.372055618962 246.509836006174 216.449069465594
167.668562234198 171.183583832559 232.67546563035 175.090460532394
171.670991613162 195.976145298603 230.181970679331 193.934260744942
155.633303446039 169.827475814953 210.595967630932 169.008266998765
165.728186835575 171.326293538899 189.45972079805 166.054166301976
165.034843615102 173.519114345983 211.553688291528 179.28075847928
205.039725704835 238.732088558463 224.987530535923 194.586246466271
179.559601855306 203.943894628892 235.335446456165 182.335718745052
189.007795869224 231.02495153408 275.771146827713 215.741390965174
163.415218851912 200.636396226991 259.420283889611 204.646269069391
162.629254409626 175.837947579517 221.969264359988 188.765897799434
155.616445268929 163.843745481604 178.84786984776 162.032471157022
172.28503987717 180.918971421373 235.645391445273 190.047633958847
174.928861820172 191.346364805723 258.28470995423 197.295974484074
170.230693051846 201.640299436804 256.592481206733 209.545286860866
161.698697621722 174.114504480914 202.024383205283 181.21086971167
169.329532095807 199.969799951431 340.152545303434 231.662070254241
178.626484847687 200.340636843153 276.327261762061 209.959852622249
199.835465714736 239.818712602721 325.813089098136 234.471185672195
188.713669352429 217.347478307393 249.86637924378 197.165341453579
193.827980198018 265.380450665408 247.86911467484 228.250885405759
172.693250574508 193.010476797548 225.025597207668 188.404104628467
169.581875542623 193.992988663855 214.713310553926 183.229360445035
181.849790548148 206.236712254916 257.271532042607 213.659246489387
188.588500624827 209.066904464522 450.761764419872 264.613694571421
170.476275966862 180.769561235406 286.905277008348 195.124799190809
163.718809360729 166.102719321897 211.013820193984 170.849214800695
160.127535814585 163.979167866462 194.73716537169 163.921374196077
175.24056991772 189.974955395634 277.852608080563 201.684015684311
168.840900557586 210.596690997886 206.787392224172 177.34212848271
175.953609414539 214.504332323798 265.522624646269 216.382774224472
158.113704009048 181.539745935476 192.849549398007 176.593549117083
176.432436713442 225.614544119478 291.384283061312 231.878830660373
176.654951804823 215.02009701593 246.496092554672 214.254253172023
165.431585972005 171.394858601487 237.377389625217 179.865258841832
170.173959457357 190.759544759768 214.532956781065 188.20784912273
158.564449385617 175.72440402019 207.586080134504 173.516946365249
169.915684225331 187.596108218679 232.228943181349 189.33825009112
169.056101877992 177.327317410351 203.776993260933 174.788888954098
172.606125022843 191.046905360393 238.903743662209 194.87004421018
169.510858491089 174.602488231287 220.797287516344 177.555276975816
172.746245157145 191.887812990709 231.732992257322 193.244510269888
166.550004875179 178.199383241541 210.02926401182 181.198725699151
171.447506061502 186.717831745605 249.802480876516 191.015631992721
171.295901097699 187.883775638212 211.728549452272 180.330138617656
185.048933856396 212.70429078688 293.031248332389 218.907052275296
166.305094107503 190.052079344502 227.956243566393 181.760863586053
167.280096184013 173.434425674536 210.651408275165 171.185075795473
174.987780584741 190.432019552077 212.11304232147 188.254625456604
199.824092837795 245.65231205835 262.684260585229 217.955678091202
160.006129531031 172.993188649195 216.899711039333 169.563867622224
177.170851986322 183.703961145686 210.193574130915 179.013377987093
177.380705336332 217.699516640607 236.365620951008 211.831285783717
173.570829695005 193.977742231447 232.441567915396 206.69235091891
181.722079337301 195.674327278979 269.876010810173 204.054086566886
188.968497611091 262.554145863016 281.990662720173 233.064844343393
165.48191109483 186.834716082578 207.684581610858 183.1560805024
173.210290986099 206.950887958929 220.738115612818 196.360336401622
192.795703845697 226.182602198816 318.534866508588 232.654546796109
170.875980064343 181.366387304542 241.511028938619 183.909764263185
155.579789677637 159.895520998901 203.660762599896 165.658867552182
159.015385826682 163.922772690944 223.675235406033 163.627202019515
198.901710369102 238.128619607791 313.424546627748 228.091368941189
210.549795028211 282.25858542272 286.958530312198 248.1788883487
184.939866022491 206.589450242286 306.509335870448 227.114168331339
160.172526160199 167.90262885085 203.153139845464 172.503838244371
173.946978476543 185.302152990376 214.480558881598 176.10460685518
202.610840866077 253.099357995581 287.546978419493 227.761031481968
182.952276987918 207.818800800553 270.359579068575 217.898434067012
184.515406209716 221.583817732928 235.197865827003 197.748167100523
165.580578497347 180.538562425651 268.798318991292 193.609838384672
170.082035527912 188.662556298178 221.394468509831 185.99665253411
152.417243590555 163.67190743164 197.504401022504 163.183641669218
170.332415846613 185.130755706654 263.614322583592 201.540763058872
216.759371597279 253.668599741315 269.312781501599 197.097455526208
209.221587407529 280.88037650276 374.442905389655 270.500145640934
168.183890490948 172.709337802337 194.861298369488 171.606075633418
171.505924262156 187.855881239046 253.193642663544 196.343969663365
197.486297288519 233.844787009251 284.532968674641 222.858958715644
181.93279503339 200.367288847557 289.956514575592 203.765013360789
173.073335028525 178.416516186955 214.167743215435 183.184143111511
172.629631880442 186.349748644396 219.096412819865 178.609867460155
177.099002670428 206.044499692841 274.095206909164 228.689095830912
168.694672579063 176.976916201067 255.914619936233 188.783170314151
217.825038185933 263.909642348649 314.397093732658 241.801253724468
181.449274718058 193.058204699816 300.779096934106 208.785771369575
189.662591441255 214.104682382103 229.937094651371 201.322317043015
175.224399757379 189.579957382242 220.029127874076 187.629986736239
150.945917838514 166.357039875272 191.133274583836 169.599486354257
187.882164161121 213.087660058787 262.288471527702 213.068188196863
153.192799005964 156.243644356759 187.533636770576 158.414435436415
180.894594990476 215.107413770156 306.698398959374 232.489585828042
177.373370110272 188.501038658675 233.77504236161 189.248974460034
166.073513925775 180.502850311243 245.861173363665 186.739247480243
171.732064232953 186.734489060385 234.28807207115 190.703451172308
160.867586351765 188.802658400265 205.529661759322 183.460481305581
176.859064577234 209.469695183925 275.748801962146 206.887662062327
176.242803977137 199.206466657153 224.911490525383 193.969454232633
164.773950305912 180.724815806891 233.301053012649 195.416670784263
161.904153806065 185.614150388306 206.868581295908 183.56659857966
189.608051854799 205.877876380849 268.177012217232 211.534479215958
188.485116832934 212.297599820882 346.670232634313 238.499162164904
183.762708318044 208.773209555452 208.710572922998 190.12251624068
168.80308408901 210.650048267676 266.457332706424 215.903922067673
177.840694414828 198.069636404125 224.49727835649 192.39672289991
151.155197818117 171.991088905944 182.812465494628 169.670762494309
162.207868227488 167.755685977988 214.247814420167 175.445402518898
160.514315335038 172.847060598311 208.710290060394 179.593760828972
169.301543557315 176.755847320094 218.914589102566 184.775508875738
170.805165701246 192.887281086849 285.109362034418 216.28318331517
207.299004141738 260.327252427062 251.853430997603 212.980455530003
162.873419956605 171.247028015997 195.623803296421 168.527953438328
168.031523854249 194.225886365772 304.304111986793 214.472573887066
262.594053685463 436.129315130719 317.351734309499 262.633915514405
176.596614702013 187.950812494367 218.140492896511 187.200505767683
195.873804763127 222.076852180954 305.481579370663 240.425088801791
183.936827835851 238.087887098495 262.331906204361 220.242564818573
187.665197954357 195.390267438138 223.960482010893 186.227037304798
161.732130112992 174.240924103833 199.397547941286 174.827393658141
179.342712442844 223.362943900469 235.222252995315 209.22960760454
159.519626644205 165.391180627045 200.810770502704 173.357458680415
163.206176969557 173.500543665621 208.402399314288 179.372711925862
172.513709938685 182.53084142535 244.221809915563 191.878702366818
172.676775361057 187.019993663306 227.529729233615 187.375543520589
202.385321460865 234.347726424074 274.545305108856 216.356282931907
174.734634189481 191.090248803588 192.236272845026 178.839062013326
215.949192814805 252.755963327142 261.616505986073 222.222528803846
167.49153319273 185.140745764564 214.317075022471 180.615843718828
175.639592837235 204.89739667187 262.874814618379 202.419674653639
179.323390035183 210.362910889273 252.649716988469 213.531407830991
173.554780412371 214.692448050136 237.104971077132 189.499559181356
