"n_obs" "em_cl_N" "em_cl_loglike" "em_el_N" "em_el_loglike" "em_pel_N" "em_pel_loglike" "opt_cl_N" "opt_cl_loglike" "opt_el_N" "opt_el_loglike" "opt_pel_N" "opt_pel_loglike"
128 200.499534237193 -735.259686632471 200.499534237193 -735.259686632471 200.054260223947 -735.265035348711 208.998926434432 -111.343394346826 201.031367152986 -735.259594700579 200.558981596064 -735.264949297382
123 158.412433478805 -679.481595532506 158.412433478805 -679.481595532506 157.82306049393 -679.495988223149 164.416519833482 -84.9732154493578 158.62308959829 -679.481545594084 158.016411128927 -679.495942814541
126 217.681193365073 -716.663739091488 217.681193365073 -716.663739091488 214.107355008232 -716.688707083788 237.530836556657 -104.356177719521 219.163623699181 -716.66352062354 215.346651683713 -716.688518737876
123 189.450834984378 -690.179362958573 189.450834984378 -690.179362958573 188.152959554125 -690.195376690614 200.414104328081 -95.452070216575 190.102965193617 -690.17922997232 188.743608062539 -690.195257131837
121 140.558551602364 -675.260379919443 140.558551602364 -675.260379919443 140.503688596753 -675.2616749961 143.499170588239 -92.604009673281 234.901091036543 -679.820578298495 233.7440291487 -680.08596878259
136 327.419692905801 -778.858530502005 327.419692905801 -778.858530502005 307.11807266651 -778.938022548575 362.317905702365 -107.609973701229 332.092893846472 -778.858096191782 310.025515797434 -778.937721562168
127 186.451808776813 -700.698091964233 186.451808776813 -700.698091964233 183.736712636236 -700.739429890642 197.496049625827 -82.6849676704417 187.038660725447 -700.697975933205 184.199571877583 -700.739339266469
123 144.91457618308 -694.00296253814 144.91457618308 -694.00296253814 144.867841070659 -694.003725437866 148.705910471195 -99.6857330858486 145.011644283021 -694.002927416618 144.971056312143 -694.003684734245
129 187.561842117421 -714.994961991383 187.561842117421 -714.994961991383 182.360378062519 -715.055705854731 205.104569974937 -85.2641156766473 188.481094791119 -714.994777598185 182.965561346773 -715.055578318348
126 186.751788667586 -717.438877640626 186.751788667586 -717.438877640626 186.292693030504 -717.444934127761 194.943813975858 -105.26788293797 187.201494640757 -717.438784185848 186.729867353501 -717.444840666169
123 179.408233620117 -683.236695976808 179.408233620117 -683.236695976808 177.675156655587 -683.261174475722 190.226333304987 -88.5586510635403 179.963202580048 -683.236575539185 178.162444414757 -683.261060879871
136 307.488487141158 -768.16231579787 307.488487141158 -768.16231579787 282.996118176242 -768.298001475624 334.604474362602 -96.9389947717102 310.538935005512 -768.162049395423 284.721617660342 -768.29783022099
130 215.859681221097 -734.643441342925 215.859681221097 -734.643441342925 210.551433918738 -734.687600246845 235.145922124043 -98.9387501162715 217.189139630238 -734.643234549053 211.577404757418 -734.687429390979
127 138.329844436134 -713.129722868006 138.329844436134 -713.129722868006 138.327133033759 -713.129757292209 139.97765959891 -95.7890888498228 138.350985045901 -713.129715622561 138.348087954163 -713.129750132252
129 167.528291701255 -732.181421046945 167.528291701255 -732.181421046945 167.357318033313 -732.185193080918 172.741999537596 -102.624181669346 167.727365375468 -732.181368847693 167.544471026725 -732.185147637535
120 156.749068456853 -673.23513970997 156.749068456853 -673.23513970997 156.648774604985 -673.237525235697 160.711238236928 -96.126078752095 156.884033600666 -673.235107351941 156.777031706813 -673.237495714518
127 329.806101326149 -707.423695066415 329.806101326149 -707.423695066415 268.35592750882 -707.663812278282 383.06561127108 -89.0875319497956 337.248962311728 -707.423039493812 270.360191923389 -707.663553879641
133 334.072109213257 -751.083597979003 334.072109213257 -751.083597979003 300.297065466692 -751.225917422187 369.546957423725 -97.5376605862964 338.802351945658 -751.083214581973 302.65783174003 -751.225693734679
129 485.187606038565 -707.833650310914 485.187606038565 -707.833650310914 308.6652634675 -708.488166944878 547.038541606321 -77.7095182698174 497.873773136605 -707.832933228341 310.112429793429 -708.487990911965
126 163.896134327085 -712.299457087624 163.896134327085 -712.299457087624 163.69124756269 -712.303237930773 169.959616897105 -100.291539048615 164.129029812232 -712.299389692419 163.922352793462 -712.303172269916
119 230.252520283863 -653.063404074051 230.252520283863 -653.063404074051 214.284847850883 -653.170825180839 257.076159392773 -81.3717296207659 232.626116024507 -653.063098976408 215.535431450723 -653.17064239717
117 341.434178312396 -644.537986411046 341.434178312396 -644.537986411046 248.972498051413 -644.875493317941 402.068961701329 -84.248831866692 350.503014202047 -644.537360492093 250.68200902791 -644.87530670692
126 189.951734813411 -708.121512995627 189.951734813411 -708.121512995627 189.137196282876 -708.13513746581 197.297666348134 -95.9368062743808 190.337167182286 -708.121449942429 189.499999256046 -708.135077894472
125 222.242278355551 -693.346228632141 222.242278355551 -693.346228632141 216.136647801791 -693.406150446496 237.56503976659 -86.8640265038733 223.415788046003 -693.346046423129 217.026846161681 -693.406002768201
124 164.435936638997 -694.559844494677 164.435936638997 -694.559844494677 163.940306075665 -694.569245312178 171.448839853206 -94.1840118244894 164.713721929776 -694.559781263824 164.197601045307 -694.569184987012
120 164.088768381228 -675.556001218679 164.088768381228 -675.556001218679 163.877896719983 -675.560171051258 169.645534878683 -98.3768491127659 164.327158929312 -675.555944580499 164.095864247594 -675.560122187279
122 178.691294191902 -675.802023587642 178.691294191902 -675.802023587642 176.786988637396 -675.829940399084 189.275249200279 -86.9324666708766 179.234718398201 -675.801911705908 177.250417698191 -675.829844532569
110 135.810136669105 -594.32441085459 135.810136669105 -594.32441085459 135.067765933448 -594.341293166135 143.189925079313 -74.7776265639597 218.771629333769 -595.717841170625 216.289707089009 -596.295862127962
113 404.685746679189 -607.874994152092 404.685746679189 -607.874994152092 267.415262983644 -608.394395556364 462.983240956608 -70.5450316451711 415.418009959239 -607.874363095497 268.860781428493 -608.394238323658
123 161.352633300049 -689.349148124647 161.352633300049 -689.349148124647 161.064808216876 -689.355427106218 166.771639379792 -94.8155188202488 161.55683709968 -689.349101644324 161.25991650223 -689.355381689351
133 288.317697474742 -756.6178903947 288.317697474742 -756.6178903947 279.002180330581 -756.675120354444 308.529203946121 -103.1300880779 290.483009154563 -756.617663254665 280.697346636064 -756.6749294411
126 172.963420809374 -713.656200220513 172.963420809374 -713.656200220513 172.536218455439 -713.663159452832 180.311544036826 -101.570146410729 173.287781147358 -713.656126556423 172.849992987845 -713.663085881944
123 343.669409862726 -683.286868380646 343.669409862726 -683.286868380646 284.012274059581 -683.510697589774 389.517397522059 -88.2642886541263 350.449312650706 -683.286356665456 286.229250883335 -683.510470998877
117 178.711173532821 -635.915083805096 178.711173532821 -635.915083805096 173.573923457591 -635.985590481509 191.66172705519 -75.9381825017565 179.409252812997 -635.914964260962 174.067460499218 -635.985500579226
112 173.275848298972 -613.445223523083 173.275848298972 -613.445223523083 169.926586819915 -613.484884349329 186.775546931555 -82.1797412680618 174.021042444938 -613.445089128148 170.503835781851 -613.484776199129
120 173.956200367631 -670.830497436177 173.956200367631 -670.830497436177 173.346682321332 -670.840839956359 181.086549640674 -93.5800265333226 174.305062153824 -670.830425933561 173.687809305045 -670.840770732193
123 193.925630732206 -676.664884579176 193.925630732206 -676.664884579176 188.024036404658 -676.729628647726 210.373548160156 -81.9079775376534 194.946671796465 -676.664706940187 188.730527460193 -676.729496658545
118 174.913943940941 -660.375308205534 174.913943940941 -660.375308205534 174.446742154801 -660.383304617299 181.438849538706 -94.6707725072607 175.246402816614 -660.375247786166 174.758518906908 -660.383248635188
131 185.778232061656 -741.475697489488 185.778232061656 -741.475697489488 184.529485530368 -741.49155864278 197.971662470456 -100.040711152016 186.415860107931 -741.475552344515 185.081480376817 -741.491429736389
121 160.29626699341 -673.039518781306 160.29626699341 -673.039518781306 159.973387460148 -673.047140571373 165.418385014127 -90.1088225136796 160.484346125909 -673.039476490796 160.155860300929 -673.047099560108
130 252.836406722882 -732.384229773489 252.836406722882 -732.384229773489 244.81747522182 -732.442707061318 272.39955085225 -96.5913082945401 254.653867495667 -732.383977081746 246.154270492356 -732.442503381634
123 201.557437354734 -684.719844906473 201.557437354734 -684.719844906473 196.705265039713 -684.769287254108 216.973644752836 -89.9370680886195 202.544941764011 -684.719696574977 197.461210646499 -684.76916856332
123 206.590029335132 -692.746412765309 206.590029335132 -692.746412765309 204.595242404782 -692.766490434648 219.260807275631 -97.9515598993801 207.466992617043 -692.746264397178 205.38530254817 -692.766353108357
128 204.79036249975 -709.651888950749 204.79036249975 -709.651888950749 197.778838181928 -709.718853506943 225.008554775358 -85.6979580015608 206.125270457908 -709.651647580124 198.648959104068 -709.718682446516
130 196.814478807207 -735.120485197749 196.814478807207 -735.120485197749 195.985925748709 -735.133791463997 204.538570898677 -99.5079780430914 197.258494735479 -735.120409390398 196.401574589755 -735.133720606264
139 171.070737994313 -797.32781461677 171.070737994313 -797.32781461677 170.985207728591 -797.330033521122 175.080854946701 -108.859528640527 171.202548445205 -797.327777104243 171.109645437553 -797.329999181386
129 191.593682303634 -718.754300035367 191.593682303634 -718.754300035367 186.038074517213 -718.808694636566 212.884232332078 -88.9966749061311 192.77031477006 -718.754065892435 186.810725861086 -718.808531286767
139 193.958223567732 -797.606750939875 193.958223567732 -797.606750939875 193.714224730549 -797.611982912977 199.31953498776 -108.940120599126 194.216644407683 -797.606698087129 193.952668187497 -797.611936660261
122 147.519156980614 -685.240875414021 147.519156980614 -685.240875414021 147.471497524266 -685.24213823939 150.676317379537 -96.6785637258295 147.607767250559 -685.240849489636 147.555056717615 -685.242114013495
125 161.594578123619 -685.702039211746 161.594578123619 -685.702039211746 160.263617856454 -685.729451715423 170.465369829082 -79.5273072690688 161.92407025946 -685.701946862624 160.535262523696 -685.7293719103
135 177.778254433272 -766.414226731412 177.778254433272 -766.414226731412 177.377617309512 -766.422557874235 184.200437590615 -101.513296816062 178.034324781127 -766.414167468371 177.620423407086 -766.422504735135
124 227.945553838718 -691.838461008085 227.945553838718 -691.838461008085 223.748966988657 -691.880660170641 240.718891513754 -91.1690098470871 228.943039146891 -691.838338205711 224.598061924023 -691.880549204715
121 210.034737540218 -659.513687589888 210.034737540218 -659.513687589888 194.495501024435 -659.654935189145 233.296825516777 -76.2987112937814 211.690485523716 -659.513442463747 195.277990492532 -659.654797161074
127 171.281671544154 -719.905386701479 171.281671544154 -719.905386701479 171.009740454494 -719.910269605391 177.558970071129 -102.001538151678 171.548424687058 -719.905323201317 171.266938257556 -719.91020822157
142 200.10225397083 -813.940116598022 200.10225397083 -813.940116598022 199.581507202572 -813.949701904781 206.721296192069 -107.412544104775 200.42930672226 -813.940055617599 199.900218601865 -813.949637637307
135 273.769109947181 -760.750719510014 273.769109947181 -760.750719510014 258.606976692091 -760.845510856434 299.121323921558 -95.4831614997076 276.327838766015 -760.750407979576 260.173165884168 -760.845291357486
131 348.92970196465 -737.696860374468 348.92970196465 -737.696860374468 293.868322900225 -737.892630099185 399.402638639757 -95.9014877412127 356.246419658563 -737.696249632216 296.339704870516 -737.892352294168
121 195.784076991542 -667.304701927777 195.784076991542 -667.304701927777 190.954899608651 -667.358986107474 210.14458384924 -84.1484841458343 196.676374180593 -667.304560065285 191.624311540272 -667.358874028363
121 202.894690331247 -669.36639639708 202.894690331247 -669.36639639708 194.963414481108 -669.43214754864 224.692968685822 -86.1742300460621 204.373795974308 -669.366155933362 195.935214873112 -669.431972632331
129 156.131371469202 -721.568698253423 156.131371469202 -721.568698253423 155.975771182573 -721.573651113062 160.127730667698 -92.1468102634543 249.667068834714 -724.612994207329 248.479299302401 -724.8877509037
136 187.432208802641 -783.240980415781 187.432208802641 -783.240980415781 187.087429283748 -783.246097195416 195.614822615622 -112.361723699173 187.834762642181 -783.240883401112 187.463479229126 -783.246008440645
122 164.154212488815 -685.54436946654 164.154212488815 -685.54436946654 163.851675794352 -685.550138433088 170.180261173298 -96.7848263007877 164.391598909913 -685.54431778349 164.078941964674 -685.550088996052
115 722.297615356734 -619.228605706654 722.297615356734 -619.228605706654 274.325430158885 -620.281828108385 861.741722142694 -70.3438541108394 767.124581399128 -619.227017924816 275.548885339811 -620.28164764154
125 208.32827691369 -697.542154882803 208.32827691369 -697.542154882803 203.539801470115 -697.588756430325 224.083167533505 -91.0992202408111 209.399137013609 -697.541996370963 204.385649268512 -697.588624156694
119 157.98355581837 -666.086461092692 157.98355581837 -666.086461092692 157.756591070926 -666.091026754817 163.242972131177 -94.7351000883494 158.172054295947 -666.086418328017 157.944892730312 -666.090983391398
138 226.465714687916 -789.533941837261 226.465714687916 -789.533941837261 223.488315793672 -789.562507946451 241.370670585818 -106.63393490859 227.52302621404 -789.533784879223 224.381743133043 -789.562374337135
125 155.944304858724 -702.199640481081 155.944304858724 -702.199640481081 155.803326242696 -702.203344184905 160.315656371403 -96.1059994733652 156.085042604661 -702.199604833416 155.929341666538 -702.203313354687
